date,open,high,low,close,volume,Name
2015-11-10,154.64,155.79,152.36,153.3,1843182,ILMN
2015-11-11,154.0,155.65,152.6,154.97,931649,ILMN
2015-11-12,154.5,158.67,153.2,155.39,1092630,ILMN
2015-11-13,163.52,168.24,161.79,165.65,4768227,ILMN
2015-11-16,165.46,170.87,162.76,170.11,3160080,ILMN
2015-11-17,170.43,175.94,170.36,173.48,2799174,ILMN
2015-11-18,173.44,178.95,172.55,176.43,23572606,ILMN
2015-11-19,176.48,176.5,172.55,173.77,3119085,ILMN
2015-11-20,175.2,175.78,172.66,174.34,1730448,ILMN
2015-11-23,174.54,175.99,171.46,174.62,1438502,ILMN
2015-11-24,172.78,176.45,171.52,176.29,1792074,ILMN
2015-11-25,177.26,181.42,175.43,180.46,1505188,ILMN
2015-11-27,180.72,186.18,180.43,185.56,1135955,ILMN
2015-11-30,186.26,186.26,181.75,183.9,1956098,ILMN
2015-12-01,185.09,188.58,183.66,187.41,2204140,ILMN
2015-12-02,187.72,188.0,181.23,181.6,1514819,ILMN
2015-12-03,181.5,183.93,172.0,174.14,2593494,ILMN
2015-12-04,175.36,179.62,173.71,178.83,2197317,ILMN
2015-12-07,178.8,178.8,173.03,176.09,1315362,ILMN
2015-12-08,175.15,182.22,173.555,181.74,1583589,ILMN
2015-12-09,180.31,183.42,176.02,178.85,1296304,ILMN
2015-12-10,179.29,185.12,178.4701,182.65,1102912,ILMN
2015-12-11,179.9,180.67,174.26,174.82,1867693,ILMN
2015-12-14,175.07,177.0,171.75,174.66,1703497,ILMN
2015-12-15,175.67,187.89,173.825,186.28,2008374,ILMN
2015-12-16,186.92,187.62,184.16,186.92,2009579,ILMN
2015-12-17,186.64,188.18,181.02,181.25,1331447,ILMN
2015-12-18,179.99,186.0,178.72,181.94,2266192,ILMN
2015-12-21,183.98,188.95,183.5,186.84,1018160,ILMN
2015-12-22,188.04,188.15,183.21,186.98,1180563,ILMN
2015-12-23,187.05,187.48,184.39,185.35,972064,ILMN
2015-12-24,185.96,189.49,185.465,189.0,614221,ILMN
2015-12-28,188.63,190.405,187.29,188.06,838669,ILMN
2015-12-29,189.29,196.27,189.1001,194.18,1487710,ILMN
2015-12-30,194.9,196.47,190.39,191.07,810708,ILMN
2015-12-31,190.02,194.225,189.485,191.945,892090,ILMN
2016-01-04,187.65,188.25,179.88,181.28,2512224,ILMN
2016-01-05,181.78,182.98,176.83,178.02,1872175,ILMN
2016-01-06,176.17,180.07,175.0,177.56,1121480,ILMN
2016-01-07,170.9,174.415,167.03,167.72,2455048,ILMN
2016-01-08,168.74,172.36,164.9,165.17,1640290,ILMN
2016-01-11,173.27,173.6299,161.46,165.71,3111534,ILMN
2016-01-12,167.16,169.9599,163.05,168.64,1768650,ILMN
2016-01-13,169.52,171.37,163.08,164.49,1804158,ILMN
2016-01-14,165.42,176.58,161.01,175.11,2106441,ILMN
2016-01-15,168.88,174.43,168.779,171.15,2678515,ILMN
2016-01-19,173.71,174.35,165.4037,169.58,1849914,ILMN
2016-01-20,168.21,173.7939,162.255,171.46,1882745,ILMN
2016-01-21,172.32,172.5,168.0,169.18,992376,ILMN
2016-01-22,172.71,177.555,170.78,176.71,1586545,ILMN
2016-01-25,176.62,179.04,173.68,174.48,1028507,ILMN
2016-01-26,173.9,175.29,168.68,172.9,1048901,ILMN
2016-01-27,173.19,174.7,161.13,162.42,2309980,ILMN
2016-01-28,164.35,165.25,152.46,154.25,3655433,ILMN
2016-01-29,154.81,159.28,153.61,157.95,2859875,ILMN
2016-02-01,156.73,160.2599,154.75,158.94,1855591,ILMN
2016-02-02,157.0,159.9,152.78,154.66,1518989,ILMN
2016-02-03,147.16,152.78,140.12,149.46,3705596,ILMN
2016-02-04,146.26,148.84,140.92,143.38,1694729,ILMN
2016-02-05,142.66,143.13,134.54,136.05,2245248,ILMN
2016-02-08,135.01,137.23,130.37,135.37,1913817,ILMN
